id,taluk_id,name,display_code,,,,,
698,37,KURAVILANGADU,307,,,,,
699,37,KURICHITHANAM,306,,,,,
700,37,LALAM,310,,,,,
701,37,MEENACHIL,319,,,,,
702,37,MELUKAVU,312,,,,,
703,37,MONIPPALLY,323,,,,,
704,37,MOONNILAVU,326,,,,,
705,37,POONJAR,313,,,,,
706,37,POONJAR NADUBHAGAM,314,,,,,
707,37,POONJAR THEKKEKKARA,315,,,,,
708,37,POOVARANI,318,,,,,
709,37,PULIYANNOOR,320,,,,,
710,37,RAMAPURAM,302,,,,,
711,37,THALANADU,,,,,,
712,37,THALAPPALAM,317,,,,,
713,37,THEEKOY,324,,,,,
714,37,UZHAVOOR,305,,,,,
715,37,VALLICHIRA,309,,,,,
716,37,VELIYANNOOR,301,,,,,
717,37,VELLILAPPALLY,304,,,,,
718,38,CHEMPU,401,,,,,
719,38,KADUTHURITHY,413,,,,,
720,38,KALLARA VAIKOM,411,,,,,
721,38,KOTHANALLOOR,416,,,,,
722,38,KULASHEKARAMANGALAM,405,,,1534,74,CHEMBUKAVU
723,38,MANJOOR,412,,,,,
724,38,MULAKKULAM,403,,,,,
725,38,MUTTUCHIRA,415,,,,,
726,38,NADUVILA,407,,,,,
727,38,NJEEZHOOR,414,,,,,
728,38,T V PURAM,,,,,,
729,38,THALAYAZHAM,409,,,,,
730,38,UDAYANAPURAM,,,,,,
731,38,VADAKKEMURI,406,,,,,
732,38,VADAYAR,404,,,,,
733,38,VAIKOM,408,,,,,
734,38,VECHOOR,410,,,,,
735,38,VELLOOR,402,,,,,
736,39,ARIKKULAM,54,,,,,
737,39,ATHOLI,56,,,,,
738,39,AVIDANALLUR,55,,,,,
739,39,BALUSSERY,57,,,,,
740,39,CHAKKITTAPPARA,80,,,,,
741,39,CHANGAROTH,59,,,,,
742,39,CHEMANCHERI,61,,,,,
743,39,CHEMPANODA,,,,,,
744,39,CHENGOTTUKAVU,60,,,,,
745,39,CHERUVANNUR KOYILANDI,58,,,,,
746,39,ERAVATTUR,62,,,,,
747,39,IRINGAL,63,,,,,
748,39,KAYANNA,65,,,,,
749,39,KEEZHARIYUR,67,,,,,
750,39,KOORACHUNDU,71,,,,,
751,39,KOOTHALI,64,,,,,
752,39,KOTTUR,68,,,,,
753,39,KOZHUKKALLUR,66,,,,,
754,39,MENHANYAM,72,,,,,
755,39,MEPPAYYUR,73,,,,,
756,39,MOODADI,74,,,,,
757,39,NADUVANNUR,75,,1481,73,CHELAKKODE,
758,39,NOCHAD,76,,,,,
759,39,PALERI,77,,,,,
760,39,PANTHALAYANI,83,,,,,
761,39,PAYYOLI,81,,,,,
762,39,PERUMBRA KOILANDY,78,,,,,
763,39,THIKKODI,86,,,,,
764,39,THURAYUR,85,,,,,
765,39,ULLIYERI,88,,,,,
766,39,VIYUR,89,,,,,
767,40,BEYPORE,1,,,,,
768,40,CHATHAMANGALAM,5,,,,,
769,40,CHELANNUR,3,,,,,
770,40,CHELAVUR,6,,,,,
771,40,CHERUVANNOOR,2,,,,,
772,40,CHEVAYUR,4,,,,,
773,40,ELATHUR,7,,,,,
774,40,FEROKE,8,,,,,
775,40,KACHERY,11,,,,,
776,40,KADALUNDY,9,,,,,
777,40,KAKKAD,18,,,,,
778,40,KAKKODI,12,,,,,
779,40,KAKKUR,21,,,,,
780,40,KARUVANTHIRUTHI,28,,,,,
781,40,KASABA,10,,,,,
782,40,KODIYATHUR,17,,,,,
783,40,KOTTOOLI,24,,,,,
784,40,KUMARANALLUR,16,,,,,
785,40,KUNNAMANGALAM,14,,,,,
786,40,KURUVATTOOR,13,,,,,
787,40,KUTTIKKATTOOR,25,,,,,
788,40,MADAVUR,29,,,,,
789,40,MAVOOR,30,,,,,
790,40,NAGARAM,31,,,,,
791,40,NANMINDA,35,,,,,
792,40,NEELESWARAM,33,,,,,
793,40,NELLIKODE,32,,,,,
794,40,OLAVANNA,36,,,,,
795,40,PANNIYANKARA,37,,,,,
796,40,PANTHEERANKAVU,49,,,,,
797,40,PERUMANNA,40,,,,,
798,40,PERUVAYAL,39,,,,,
799,40,POOLAKKODE,38,,,,,
800,40,PUTHIYANGADI,52,,,,,
801,40,RAMANATTUKARA,43,,,,,
802,40,THALAKKULATHUR,45,,,,,
803,40,THAZHEKODE,47,,,,,
804,40,VALAYANAD,51,,,,,
805,40,VENGERI,48,,,,,
806,41,EANGAPUZHA,27,,,,,
807,41,KANTHALAD,69,,,,,
808,41,KATTIPPARA,,,,,,
809,41,KEDAVUR THAMARASSERY,23,,,,,
810,41,KINALOOR,70,,,,,
811,41,KIZHAKKOTH,20,,,,,
812,41,KODANCHERY,15,,,,,
813,41,KODUVALLY,19,,,,,
814,41,KOODARANHI,26,,,,,
815,41,KOODATHAI,22,,,,,
816,41,NARIKKUNI,34,,,,,
817,41,NELLIPOYIL,53,,,,,
818,41,PANANGAD,82,,,,,
819,41,PUTHOOR,41,,,,,
820,41,PUTHUPPADY,42,,,,,
821,41,RAROTH,44,,,,,
822,41,SIVAPURAM,84,,,,,
823,41,THIRUVAMPADY,46,,,,,
824,41,UNNIKULAM,87,,,,,
825,41,VAVAD,50,,,,,
826,42,AYANCHERY,90,,,,,
827,42,AZHIYUR,91,,,,,
828,42,CHEKKIAD,93,,,,,
829,42,CHORODE,94,,,,,
830,42,EDACHERI,95,,,,,
831,42,ERAMALA,96,,,,,
832,42,KAVILUMPARA,97,,,,,
833,42,KAYAKKODI,98,,,,,
834,42,KOTTAPPALLY,99,,,,,
835,42,KUNNUMMAL,100,,,,,
836,42,KUTTIADY,101,,,,,
837,42,MANIYUR,103,,,,,
838,42,MARUTHONKARA,102,,,,,
839,42,NADAKKUTHAZHA,105,,,,,
840,42,NADAPURAM,104,,,,,
841,42,NARIPPATTA,106,,,,,
842,42,ONCHIYAM,107,,,,,
843,42,PALAYAD,108,,,,,
844,42,PURAMERI,109,,,,,
845,42,THINOOR,112,,,,,
846,42,THIRUVALLOOR,111,,,,,
847,42,TUNERI,110,,,,,
848,42,VALAYAM,114,,,,,
849,42,VANIMEL,113,,,,,
850,42,VATAKARA,92,,,,,
851,42,VELOM,117,,,,,
852,42,VILANGAD,116,,,,,
853,42,VILLIAPPALLY,115,,,,,
854,43,ANAKKAYAM,86,,,,,
855,43,AREACODE,103,,,,,
856,43,CHEMBRASSERY,123,,,,,
857,43,EDAVANNA,107,,,,,
858,43,ELANKUR,104,,,,,
859,43,KARAKUNNU,105,,,,,
860,43,KAVANUR,112,,,,,
861,43,KEEZHUPARAMBA,95,,,,,
862,43,MALAPPURAM,78,,,,,
863,43,MANJERI,100,,,,,
864,43,MELMURI,82,,,,,
865,43,NARUKARA,109,,,,,
866,43,PANAKKAD,134,,,,,
867,43,PANDALLUR,85,,,,,
868,43,PANDIKKAD,121,,,,,
869,43,PAYYANAD,110,,,,,
870,43,PERAKAMANNA,106,,,,,
871,43,POOKKOTTUR,87,,,,,
872,43,PULPATTA,102,,,,,
873,43,THRIKKALANGODE,101,,,,,
874,43,URANGATTIRI,94,,,,,
875,43,VETTIKKATTIRI,111,,,,,
876,43,VETTILIPPARA,133,,,,,
877,44,CHEEKODE,97,,,,,
878,44,CHELEMBRA,92,,,,,
879,44,CHERUKAVU,90,,,,,
880,44,KONDOTTY,88,,,,,
881,44,KUZHIMANNA,98,,,,,
882,44,MORAYUR,83,,,,,
883,44,MUTHUVALLUR,99,,,,,
884,44,NEDIYIRUPPU,84,,,,,
885,44,PALLIKAL,91,,,,,
886,44,PULIKKAL,89,,,,,
887,44,VAZHAKKAD,96,,,,,
888,44,VAZHAYUR,93,,,,,
889,45,AKAMPADAM,131,,,,,
890,45,AMARAMBALAM,118,,,,,
891,45,CHOKKAD,128,,,,,
892,45,CHUNGATHARA,116,,,,,
893,45,EDAKKARA,117,,,,,
894,45,KALIKAVU,119,,,,,
895,45,KARULAI,126,,,,,
896,45,KARUVARAKUNDU,120,,,,,
897,45,KERALA ESTATE,130,,,,,
898,45,KURUMBALANGODE,129,,,,,
899,45,MAMPAD,114,,,,,
900,45,MOOTHEDAM,137,,,,,
901,45,NILAMBUR,115,,,,,
902,45,PORUR,122,,,,,
903,45,POTHUKALLU,138,,,,,
904,45,PULLIPPADAM,132,,,,,
905,45,THIRUVALI,108,,,,,
906,45,THUVVUR,124,,,,,
907,45,VAZHIKKADAVU,127,,,,,
908,45,VELLAYUR,125,,,,,
909,45,WANDOOR,113,,,,,
910,46,ALIPARAMBA,12,,,,,
911,46,ANAMANGAD,11,,,,,
912,46,ANGADIPPURAM,14,,,,,
913,46,ARAKKUPARAMBA,4,,,,,
914,46,EDAPATTA,10,,,,,
915,46,ELAMKULAM MALAPPURAM,13,,,,,
916,46,KARYAVATTOM,7,,,,,
917,46,KEEZHATTUR,5,,,,,
918,46,KODUR,19,,,,,
919,46,KOOTTILANGADI,18,,,,,
920,46,KURUVA,20,,,,,
921,46,KURUVAMBALAM,23,,,,,
922,46,MANKADA,16,,,,,
923,46,MELATTUR,9,,,,,
924,46,MOORKKANAD,24,,,,,
925,46,NENMINI,6,,,,,
926,46,PATHAIKKARA,2,,,,,
927,46,PERINTALMANNA,1,,,,,
928,46,PULAMANTHOLE,22,,,,,
929,46,PUZHAKKATTIRI,21,,,,,
930,46,THAZHEKKODE,3,,,,,
931,46,VADAKKANGARA,17,,,,,
932,46,VALAMBUR,15,,,,,
933,46,VETTATHOOR,8,,,,,
934,47,ALAMKODE MALAPPURAM,76,,,,,
935,47,EDAPPAL,71,,,,,
936,47,EZHAVATHURUHY,68,,,,,
937,47,KALADY PONNANI,70,,,,,
938,47,MARANCHERI,73,,,,,
939,47,NANNAMUKKU,77,,,,,
940,47,PERUMPADAPPU,74,,,,,
941,47,PONNANI NAGARAM,67,,,,,
942,47,THAVANUR,69,,,,,
943,47,VATTAMKULAM,72,,,,,
944,47,VELIYANCODE,75,,,,,
945,48,ANANTHAVOOR,54,,,,,
946,48,ATHAVANAD,63,,,,,
947,48,CHERIYAMUNDAM,44,,,,,
948,48,EDAYUR,59,,,,,
949,48,IRIMBILIYAM,58,,,,,
950,48,KALPAKANCHERY,43,,,,,
951,48,KATTIPPARUTHY,57,,,,,
952,48,KOTTAKKAL,79,,,,,
953,48,KURUMBATHOOR,62,,,,,
954,48,KUTTIPPURAM,55,,,,,
955,48,MANGALAM,51,,,,,
956,48,MARAKKARA,61,,,,,
957,48,MELMMURI,60,,,,,
958,48,NADUVATTOM,56,,,,,
959,48,NIRAMARUTHUR,66,,,,,
960,48,OZHUR,45,,,,,
961,48,PARIYAPURAM,135,,,,,
962,48,PERUMMANNA,41,,,,,
963,48,PONMALA,80,,,,,
964,48,PONMUNDAM,40,,,,,
965,48,PURATHUR,52,,,,,
966,48,TANALUR,46,,,,,
967,48,TANUR,39,,,,,
968,48,THALAKKAD,48,,,,,
969,48,THIRUNAVAYA,53,,,,,
970,48,THRIKKANDIYOOR,65,,,,,
971,48,TIRUR,47,,,,,
972,48,TRIPRANGODE,50,,,,,
973,48,VALAVANNUR,42,,,,,
974,48,VETTOM,49,,,,,
975,49,A R NAGAR,31,,,,,
976,49,ARIYALLUR,34,,,,,
977,49,EDARIKKODE,136,,,,,
978,49,KANAMANGALAM,26,,,,,
979,49,MOONNIYUR,36,,,,,
980,49,NANNAMBRA,38,,,,,
981,49,NEDUVA,64,,,,,
982,49,OTHUKUNGAL,28,,,,,
983,49,PARAPPANANGADI,33,,,,,
984,49,PARAPPUR,29,,,,,
985,49,PERUVALLUR,27,,,,,
986,49,TENHIPPALAM,37,,,,,
987,49,THENNALA,30,,,,,
988,49,TIRURANGADI,32,,,,,
989,49,UURAKAM,81,,,,,
990,49,VALLIKUNNU,35,,,,,
991,49,VENGARA,25,,,,,
992,50,ALATHUR,61,,,,,
993,50,ERIMAYUR I,62,,,,,
994,50,ERIMAYUR II,63,,,,,
995,50,KANNAMBRA I,68,,,,,
996,50,KANNAMBRA II,69,,,,,
997,50,KAVASSERY I,70,,,,,
998,50,KAVASSERY II,71,,,,,
999,50,KIZHAKKANCHERRY I,66,,,,,
1000,50,KIZHAKKANCHERRY II,67,,,,,
1001,50,KOTTAYI I,74,,,,,
1002,50,KOTTAYI II,75,,,,,
1003,50,KUTHANNUR-I,72,,,,,
1004,50,KUTHANOOR-II,73,,,,,
1005,50,KUZHALMANDHAM I,64,,,,,
1006,50,KUZHALMANDHAM II,65,,,,,
1007,50,MANGALAMDAM,79,,,,,
1008,50,MATHUR I,77,,,,,
1009,50,MATHUR II,78,,,,,
1010,50,MELARCODE,76,,,,,
1011,50,PERINGOTTUKURUSSY-I,81,,,,,
1012,50,PERINGOTTUKURUSSY-II,82,,,,,
1013,50,PUDUCODE,80,,,,,
1014,50,TARUR I,83,,,,,
1015,50,TARUR II,84,,,,,
1016,50,THENKURUSSY I,85,,,,,
1017,50,THENKURUSSY II,86,,,,,
1018,50,VADAKKANCHERRY I,89,,,,,
1019,50,VADAKKANCHERRY II,90,,,,,
1020,50,VANDAZHI I,87,,,,,
1021,50,VANDAZHI II,88,,,,,
1022,51,AYILUR,31,,,,,
1023,51,CHITTUR,32,,,,,
1024,51,ELAVANCHERY,34,,,,,
1025,51,ERUTHEMPATHY,33,,,,,
1026,51,KAIRADY,37,,,,,
1027,51,KODUVAYUR-I,40,,,,,
1028,51,KODUVAYUR-II,41,,,,,
1029,51,KOLLENGODE-I,38,,,,,
1030,51,KOLLENGODE-II,39,,,,,
1031,51,KOZHINJAMPARA,36,,,,,
1032,51,KOZHIPATHY,35,,,,,
1033,51,MOOLATHARA,42,,,,,
1034,51,MUTHALAMADA-I,43,,,,,
1035,51,MUTHALAMADA-II,44,,,,,
1036,51,NALLEPPILLY,45,,,,,
1037,51,NELLIYAMPATHY,47,,,,,
1038,51,NENMARA,46,,,,,
1039,51,OZHALAPATHY,48,,,,,
1040,51,PALLASAANA,51,,,,,
1041,51,PATTANCHERY,50,,,,,
1042,51,PERUMATTY,49,,,,,
1043,51,PUDUNAGARAM,52,,,,,
1044,51,THATTAMANGALAM,54,,,,,
1045,51,THEKKEDESAM,53,,,,,
1046,51,THIRUVAZHIYODE,55,,,,,
1047,51,VADAKARAPPATHI,57,,,,,
1048,51,VADAVANNUR,58,,,,,
1049,51,VALIYAVALLAMPATHY,56,,,,,
1050,51,VALLANGHI,59,,,,,
1051,51,VANDITHAVALAM,60,,,,,
1052,52,AGALI,94,,,,,
1053,52,ALANALLUR-I,91,,,,,
1054,52,ALANALLUR-II,92,,,,,
1055,52,ALANALLUR-III,93,,,,,
1056,52,KALLAMALA,102,,,,,
1057,52,KARAKURUSSI,99,,,,,
1058,52,KARIMBA1,100,,,,,
1059,52,KARIMBA2,101,,,,,
1060,52,KOTATHARA,103,,,,,
1061,52,KOTTOPPADAM-I,95,,,,,
1062,52,KOTTOPPADAM-II,96,,,,,
1063,52,KOTTOPPADAM-III,97,,,,,
1064,52,KUMARAMPUTHUR,98,,,,,
1065,52,MANNARKKAD I,104,,,,,
1066,52,MANNARKKAD II,105,,,,,
1067,52,PADAVAYAL,109,,,,,
1068,52,PALAKKAYAM,111,,,,,
1069,52,PAYYANEDAM,110,,,,,
1070,52,POTTASSERI-I,106,,,,,
1071,52,POTTASSERI-II,107,,,,,
1072,52,PUDUR,108,,,,,
1073,52,SHOLAYUR,112,,,,,
1074,52,THACHAMPARA,115,,,,,
1075,52,THACHANATTUKARA-I,113,,,,,
1076,52,THACHANATTUKARA-II,114,,,,,
1077,53,AMBALAPPARA I,118,,,,,
1078,53,AMBALAPPARA II,119,,,,,
1079,53,ANANGANADI,117,,,,,
1080,53,CHALAVARA,122,,,,,
1081,53,CHERPULACHERRY,120,,,,,
1082,53,KADAMPAZHIPPURAM I,125,,,,,
1083,53,KADAMPAZHIPPURAM II,126,,,,,
1084,53,KARIMPUZHA I,123,,,,,
1085,53,KARIMPUZHA II,124,,,,,
1086,53,LAKKIDIPERUR I,130,,,,,
1087,53,LAKKIDIPERUR II,131,,,,,
1088,53,NELLAYA,134,,,,,
1089,53,OTTAPALAM I,137,,,,,
1090,53,OTTAPALAM II,138,,,,,
1091,53,POOKKOTTUKAVU,,,,,,
1092,53,SHORANUR I,144,,,,,
1093,53,SHORANUR II,145,,,,,
